ecosystem,name,version,direct,dev,purl,manifest
npm,regex-utilities,2.3.0,false,false,pkg:npm/regex-utilities@2.3.0,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,rollup,4.46.3,false,true,pkg:npm/rollup@4.46.3,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,shiki,3.13.0,true,false,pkg:npm/shiki@3.13.0,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,source-map-js,1.2.1,false,true,pkg:npm/source-map-js@1.2.1,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,space-separated-tokens,2.0.2,false,false,pkg:npm/space-separated-tokens@2.0.2,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,stringify-entities,4.0.4,false,false,pkg:npm/stringify-entities@4.0.4,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,tailwindcss,4.1.12,true,false,pkg:npm/tailwindcss@4.1.12,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,tapable,2.2.2,false,true,pkg:npm/tapable@2.2.2,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,tar,7.5.7,false,true,pkg:npm/tar@7.5.7,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,tinyglobby,0.2.15,false,true,pkg:npm/tinyglobby@0.2.15,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,tippy.js,6.3.7,true,false,pkg:npm/tippy.js@6.3.7,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,trim-lines,3.0.1,false,false,pkg:npm/trim-lines@3.0.1,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,tslib,2.8.0,false,true,pkg:npm/tslib@2.8.0,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,tw-animate-css,1.3.7,true,false,pkg:npm/tw-animate-css@1.3.7,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
